epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,3991.95,1.52244,1.05866,1.16159,0.28563,0.18,0.15993,0.0523,3.08302,3.51346,2.11492,0.003796,0.003796,0.003796
190,4015.71,1.57934,1.09051,1.12924,0.16676,0.17,0.14288,0.04588,3.07307,3.55773,2.06571,0.003763,0.003763,0.003763
191,4040,1.62311,1.12271,1.18781,0.12536,0.18,0.08515,0.02488,3.10005,3.75922,2.03676,0.00373,0.00373,0.00373
192,4064.94,1.48809,1.07303,1.1327,0.12536,0.18,0.08515,0.02488,3.10005,3.75922,2.03676,0.003697,0.003697,0.003697
193,4089.26,1.4736,1.07531,1.1505,0.21012,0.16336,0.09071,0.02499,3.19436,3.75595,2.07452,0.003664,0.003664,0.003664
194,4112.65,1.57443,1.14255,1.26541,0.21012,0.16336,0.09071,0.02499,3.19436,3.75595,2.07452,0.003631,0.003631,0.003631
195,4137.79,1.5116,1.06381,1.15601,0.26741,0.17,0.12334,0.0395,3.06664,3.62492,2.01516,0.003598,0.003598,0.003598
196,4163.85,1.40126,0.9806,1.11367,0.27135,0.19385,0.13534,0.04562,2.97283,3.44474,1.97636,0.003565,0.003565,0.003565
197,4188.07,1.60297,1.12501,1.19545,0.27135,0.19385,0.13534,0.04562,2.97283,3.44474,1.97636,0.003532,0.003532,0.003532
198,4213.25,1.43431,1.05387,1.18341,0.28232,0.21947,0.15055,0.05369,2.95735,3.42741,1.95965,0.003499,0.003499,0.003499
199,4236.35,1.63322,1.14844,1.18066,0.30145,0.2,0.1534,0.04991,2.9443,3.38203,1.93148,0.003466,0.003466,0.003466
200,4260.24,1.47207,1.05865,1.17136,0.30145,0.2,0.1534,0.04991,2.9443,3.38203,1.93148,0.003433,0.003433,0.003433
201,4283.06,1.58645,1.13508,1.1887,0.26587,0.19901,0.15378,0.04449,3.04769,3.55953,2.03258,0.0034,0.0034,0.0034
202,4305.19,1.48095,1.05109,1.12098,0.26587,0.19901,0.15378,0.04449,3.04769,3.55953,2.03258,0.003367,0.003367,0.003367
203,4330.61,1.47994,1.06489,1.1338,0.29949,0.18844,0.15454,0.04227,3.05314,3.81635,2.04055,0.003334,0.003334,0.003334
204,4354.7,1.41555,1.10807,1.18322,0.34769,0.16,0.15193,0.0438,3.05051,3.86403,2.02697,0.003301,0.003301,0.003301
205,4378.85,1.55651,1.12476,1.28161,0.34769,0.16,0.15193,0.0438,3.05051,3.86403,2.02697,0.003268,0.003268,0.003268
206,4403.77,1.4126,0.97657,1.09559,0.25957,0.17573,0.15259,0.04495,3.0606,3.76046,2.0065,0.003235,0.003235,0.003235
207,4427.09,1.58099,1.14741,1.16405,0.24901,0.15954,0.16374,0.04855,3.08155,3.68303,2.02629,0.003202,0.003202,0.003202
208,4452.96,1.48537,1.15439,1.16049,0.24901,0.15954,0.16374,0.04855,3.08155,3.68303,2.02629,0.003169,0.003169,0.003169
209,4477.34,1.38246,1.00987,1.09465,0.16137,0.15,0.14138,0.04459,3.09573,3.68758,2.00806,0.003136,0.003136,0.003136
210,4501.33,1.43833,1.01235,1.14664,0.16137,0.15,0.14138,0.04459,3.09573,3.68758,2.00806,0.003103,0.003103,0.003103
211,4525.49,1.5057,1.05828,1.14878,0.152,0.22,0.11599,0.03455,3.17357,3.69851,2.04285,0.00307,0.00307,0.00307
212,4550.44,1.52947,1.08894,1.1135,0.21094,0.17245,0.09858,0.02534,3.19664,3.79372,2.05364,0.003037,0.003037,0.003037
213,4572.97,1.32711,0.95259,1.0763,0.21094,0.17245,0.09858,0.02534,3.19664,3.79372,2.05364,0.003004,0.003004,0.003004
214,4597.94,1.47923,1.02489,1.16899,0.19675,0.14786,0.0912,0.0241,3.16222,4.02606,2.00115,0.002971,0.002971,0.002971
215,4620.42,1.37299,1.01079,1.18932,0.22778,0.16099,0.10665,0.0289,3.14638,4.03141,1.98247,0.002938,0.002938,0.002938
